,detail_id,transaction_id,item_id,quantity
2701,2701,T0000002688,S005,1
2702,2702,T0000002689,S005,1
2703,2703,T0000002690,S001,1
2704,2704,T0000002691,S003,1
2705,2705,T0000002692,S001,1
2706,2706,T0000002693,S005,1
2707,2707,T0000002694,S005,1
2708,2708,T0000002695,S002,1
2709,2709,T0000002696,S002,1
2710,2710,T0000002697,S003,1
2711,2711,T0000002698,S005,1
2712,2712,T0000002699,S003,1
2713,2713,T0000002700,S001,1
2714,2714,T0000002701,S001,1
2715,2715,T0000002702,S001,1
2716,2716,T0000002703,S003,1
2717,2717,T0000002704,S001,1
2718,2718,T0000002705,S004,1
2719,2719,T0000002706,S004,2
2720,2720,T0000002707,S001,3
2721,2721,T0000002708,S002,3
2722,2722,T0000002709,S001,1
2723,2723,T0000002710,S005,1
2724,2724,T0000002711,S005,1
2725,2725,T0000002712,S004,1
2726,2726,T0000002713,S002,1
2727,2727,T0000002714,S002,1
2728,2728,T0000002715,S003,1
2729,2729,T0000002716,S001,1
2730,2730,T0000002717,S004,1
2731,2731,T0000002718,S005,1
2732,2732,T0000002719,S005,1
2733,2733,T0000002720,S004,1
2734,2734,T0000002721,S004,1
2735,2735,T0000002721,S002,1
2736,2736,T0000002722,S005,1
2737,2737,T0000002723,S003,1
2738,2738,T0000002724,S003,1
2739,2739,T0000002725,S005,1
2740,2740,T0000002726,S001,2
2741,2741,T0000002727,S002,2
2742,2742,T0000002728,S001,1
2743,2743,T0000002729,S002,1
2744,2744,T0000002730,S005,1
2745,2745,T0000002731,S002,1
2746,2746,T0000002732,S005,1
2747,2747,T0000002733,S005,1
2748,2748,T0000002734,S002,1
2749,2749,T0000002735,S004,1
2750,2750,T0000002736,S005,1
2751,2751,T0000002737,S001,3
2752,2752,T0000002738,S005,1
2753,2753,T0000002739,S005,1
2754,2754,T0000002740,S005,1
2755,2755,T0000002741,S005,1
2756,2756,T0000002742,S001,1
2757,2757,T0000002743,S003,1
2758,2758,T0000002744,S004,1
2759,2759,T0000002744,S001,2
2760,2760,T0000002745,S002,1
2761,2761,T0000002746,S001,1
2762,2762,T0000002747,S003,1
2763,2763,T0000002748,S002,1
2764,2764,T0000002749,S003,1
2765,2765,T0000002749,S004,1
2766,2766,T0000002750,S005,1
2767,2767,T0000002751,S002,1
2768,2768,T0000002752,S001,3
2769,2769,T0000002753,S004,1
2770,2770,T0000002754,S003,1
2771,2771,T0000002755,S001,4
2772,2772,T0000002756,S002,1
2773,2773,T0000002757,S002,1
2774,2774,T0000002757,S004,1
2775,2775,T0000002758,S001,2
2776,2776,T0000002759,S001,1
2777,2777,T0000002760,S004,1
2778,2778,T0000002761,S001,3
2779,2779,T0000002762,S005,1
2780,2780,T0000002762,S005,1
2781,2781,T0000002763,S003,1
2782,2782,T0000002764,S002,1
2783,2783,T0000002764,S001,1
2784,2784,T0000002765,S001,1
2785,2785,T0000002766,S001,4
2786,2786,T0000002767,S004,1
2787,2787,T0000002768,S002,1
2788,2788,T0000002769,S001,1
2789,2789,T0000002770,S001,4
2790,2790,T0000002771,S002,2
2791,2791,T0000002772,S003,1
2792,2792,T0000002773,S003,1
2793,2793,T0000002774,S005,1
2794,2794,T0000002775,S005,1
2795,2795,T0000002776,S004,1
2796,2796,T0000002777,S001,1
2797,2797,T0000002778,S005,1
2798,2798,T0000002779,S005,1
2799,2799,T0000002780,S003,2
2800,2800,T0000002781,S003,1
2801,2801,T0000002782,S002,1
2802,2802,T0000002782,S004,1
2803,2803,T0000002783,S001,1
2804,2804,T0000002784,S002,1
2805,2805,T0000002785,S004,1
2806,2806,T0000002786,S005,1
2807,2807,T0000002786,S005,1
2808,2808,T0000002787,S005,1
2809,2809,T0000002788,S003,1
2810,2810,T0000002788,S005,1
2811,2811,T0000002789,S005,1
2812,2812,T0000002790,S005,1
2813,2813,T0000002791,S001,1
2814,2814,T0000002791,S001,2
2815,2815,T0000002792,S001,1
2816,2816,T0000002793,S005,1
2817,2817,T0000002794,S004,1
2818,2818,T0000002795,S003,1
2819,2819,T0000002796,S001,3
2820,2820,T0000002797,S003,1
2821,2821,T0000002798,S001,1
2822,2822,T0000002799,S005,1
2823,2823,T0000002800,S001,3
2824,2824,T0000002801,S002,1
2825,2825,T0000002801,S001,2
2826,2826,T0000002802,S005,1
2827,2827,T0000002803,S001,1
2828,2828,T0000002804,S005,1
2829,2829,T0000002805,S003,1
2830,2830,T0000002806,S004,1
2831,2831,T0000002807,S001,1
2832,2832,T0000002808,S005,1
2833,2833,T0000002809,S003,2
2834,2834,T0000002810,S002,2
2835,2835,T0000002811,S003,1
2836,2836,T0000002812,S002,3
2837,2837,T0000002813,S001,1
2838,2838,T0000002814,S001,1
2839,2839,T0000002815,S003,1
2840,2840,T0000002816,S004,1
2841,2841,T0000002817,S001,1
2842,2842,T0000002818,S001,3
2843,2843,T0000002819,S005,1
2844,2844,T0000002820,S001,1
2845,2845,T0000002821,S002,1
2846,2846,T0000002822,S002,3
2847,2847,T0000002823,S003,2
2848,2848,T0000002824,S001,1
2849,2849,T0000002825,S005,1
2850,2850,T0000002826,S003,1
2851,2851,T0000002827,S003,1
2852,2852,T0000002828,S004,1
2853,2853,T0000002829,S001,2
2854,2854,T0000002830,S003,1
2855,2855,T0000002831,S002,2
2856,2856,T0000002832,S001,1
2857,2857,T0000002833,S001,1
2858,2858,T0000002834,S001,1
2859,2859,T0000002835,S003,1
2860,2860,T0000002836,S001,2
2861,2861,T0000002837,S005,1
2862,2862,T0000002838,S002,1
2863,2863,T0000002839,S004,1
2864,2864,T0000002840,S004,1
2865,2865,T0000002841,S005,1
2866,2866,T0000002842,S001,1
2867,2867,T0000002843,S005,1
2868,2868,T0000002844,S005,1
2869,2869,T0000002845,S001,2
2870,2870,T0000002846,S005,1
2871,2871,T0000002847,S002,1
2872,2872,T0000002848,S003,1
2873,2873,T0000002849,S002,1
2874,2874,T0000002850,S001,1
2875,2875,T0000002851,S001,2
2876,2876,T0000002852,S003,2
2877,2877,T0000002853,S005,1
2878,2878,T0000002854,S001,1
2879,2879,T0000002855,S005,1
2880,2880,T0000002856,S001,2
2881,2881,T0000002857,S002,1
2882,2882,T0000002858,S001,1
2883,2883,T0000002859,S003,1
2884,2884,T0000002860,S003,1
2885,2885,T0000002861,S001,2
2886,2886,T0000002862,S005,1
2887,2887,T0000002863,S004,1
2888,2888,T0000002864,S001,1
2889,2889,T0000002865,S005,1
2890,2890,T0000002866,S005,1
2891,2891,T0000002867,S004,1
2892,2892,T0000002868,S001,1
2893,2893,T0000002869,S004,1
2894,2894,T0000002870,S001,1
2895,2895,T0000002871,S005,1
2896,2896,T0000002871,S001,1
2897,2897,T0000002872,S003,1
2898,2898,T0000002873,S005,1
2899,2899,T0000002874,S001,1
2900,2900,T0000002875,S005,1
2901,2901,T0000002876,S002,1
2902,2902,T0000002877,S002,1
2903,2903,T0000002878,S004,1
2904,2904,T0000002879,S003,1
2905,2905,T0000002880,S001,1
2906,2906,T0000002881,S001,1
2907,2907,T0000002882,S002,1
2908,2908,T0000002883,S001,1
2909,2909,T0000002884,S003,1
2910,2910,T0000002885,S004,1
2911,2911,T0000002886,S001,1
2912,2912,T0000002887,S005,1
2913,2913,T0000002888,S002,2
2914,2914,T0000002889,S004,1
2915,2915,T0000002890,S002,1
2916,2916,T0000002891,S003,1
2917,2917,T0000002892,S005,1
2918,2918,T0000002893,S003,1
2919,2919,T0000002894,S001,1
2920,2920,T0000002895,S003,1
2921,2921,T0000002896,S001,2
2922,2922,T0000002897,S001,1
2923,2923,T0000002898,S005,1
2924,2924,T0000002899,S002,1
2925,2925,T0000002900,S005,1
2926,2926,T0000002901,S005,1
2927,2927,T0000002902,S005,1
2928,2928,T0000002903,S003,1
2929,2929,T0000002904,S001,1
2930,2930,T0000002905,S001,1
2931,2931,T0000002906,S002,3
2932,2932,T0000002907,S005,1
2933,2933,T0000002908,S005,1
2934,2934,T0000002909,S001,2
2935,2935,T0000002910,S005,1
2936,2936,T0000002911,S005,1
2937,2937,T0000002912,S001,1
2938,2938,T0000002913,S005,1
2939,2939,T0000002914,S005,2
2940,2940,T0000002915,S005,1
2941,2941,T0000002916,S003,1
2942,2942,T0000002917,S002,1
2943,2943,T0000002918,S005,1
2944,2944,T0000002919,S005,2
2945,2945,T0000002920,S002,1
2946,2946,T0000002921,S002,1
2947,2947,T0000002922,S005,1
2948,2948,T0000002923,S003,1
2949,2949,T0000002924,S001,1
2950,2950,T0000002924,S002,1
2951,2951,T0000002924,S005,1
2952,2952,T0000002925,S002,1
2953,2953,T0000002926,S002,1
2954,2954,T0000002927,S003,1
2955,2955,T0000002928,S001,1
2956,2956,T0000002928,S005,1
2957,2957,T0000002929,S002,3
2958,2958,T0000002930,S003,1
2959,2959,T0000002931,S005,1
2960,2960,T0000002932,S001,1
2961,2961,T0000002933,S001,1
2962,2962,T0000002934,S005,1
2963,2963,T0000002935,S003,1
2964,2964,T0000002936,S002,1
2965,2965,T0000002937,S001,2
2966,2966,T0000002938,S001,1
2967,2967,T0000002939,S005,1
2968,2968,T0000002940,S005,1
2969,2969,T0000002941,S005,1
2970,2970,T0000002942,S002,1
2971,2971,T0000002943,S001,2
2972,2972,T0000002944,S004,1
2973,2973,T0000002945,S002,1
2974,2974,T0000002946,S003,1
2975,2975,T0000002947,S002,1
2976,2976,T0000002947,S002,1
2977,2977,T0000002948,S005,1
2978,2978,T0000002949,S001,1
2979,2979,T0000002950,S001,1
2980,2980,T0000002951,S005,1
2981,2981,T0000002952,S005,1
2982,2982,T0000002953,S003,1
2983,2983,T0000002954,S002,3
2984,2984,T0000002955,S001,1
2985,2985,T0000002956,S002,1
2986,2986,T0000002957,S005,2
2987,2987,T0000002958,S005,1
2988,2988,T0000002959,S004,1
2989,2989,T0000002960,S002,1
2990,2990,T0000002961,S005,1
2991,2991,T0000002962,S001,1
2992,2992,T0000002963,S002,2
2993,2993,T0000002964,S005,1
2994,2994,T0000002965,S003,1
2995,2995,T0000002966,S001,3
2996,2996,T0000002967,S002,1
2997,2997,T0000002968,S004,1
2998,2998,T0000002968,S005,1
2999,2999,T0000002969,S002,3
3000,3000,T0000002970,S002,1
3001,3001,T0000002971,S005,1
3002,3002,T0000002972,S005,1
3003,3003,T0000002973,S001,1
3004,3004,T0000002974,S005,1
3005,3005,T0000002975,S001,3
3006,3006,T0000002976,S003,1
3007,3007,T0000002977,S001,2
3008,3008,T0000002978,S001,1
3009,3009,T0000002979,S001,2
3010,3010,T0000002980,S005,1
3011,3011,T0000002981,S002,2
3012,3012,T0000002982,S005,1
3013,3013,T0000002983,S001,2
3014,3014,T0000002984,S005,1
3015,3015,T0000002985,S003,1
3016,3016,T0000002986,S005,1
3017,3017,T0000002987,S001,1
3018,3018,T0000002987,S005,1
3019,3019,T0000002988,S001,2
3020,3020,T0000002989,S003,1
3021,3021,T0000002990,S005,1
3022,3022,T0000002991,S005,1
3023,3023,T0000002992,S003,1
3024,3024,T0000002993,S005,1
3025,3025,T0000002994,S005,1
3026,3026,T0000002995,S003,1
3027,3027,T0000002996,S001,1
3028,3028,T0000002997,S001,1
3029,3029,T0000002998,S005,1
3030,3030,T0000002999,S003,1
3031,3031,T0000003000,S004,1
3032,3032,T0000003001,S004,1
3033,3033,T0000003002,S001,1
3034,3034,T0000003003,S005,1
3035,3035,T0000003004,S005,1
3036,3036,T0000003005,S001,2
3037,3037,T0000003006,S005,1
3038,3038,T0000003007,S005,1
3039,3039,T0000003008,S001,1
3040,3040,T0000003009,S003,1
3041,3041,T0000003010,S002,2
3042,3042,T0000003011,S002,1
3043,3043,T0000003012,S001,1
3044,3044,T0000003013,S002,1
3045,3045,T0000003014,S004,1
3046,3046,T0000003015,S005,1
3047,3047,T0000003016,S001,1
3048,3048,T0000003016,S004,1
3049,3049,T0000003017,S001,1
3050,3050,T0000003018,S001,1
3051,3051,T0000003019,S003,1
3052,3052,T0000003020,S004,1
3053,3053,T0000003021,S001,2
3054,3054,T0000003022,S002,3
3055,3055,T0000003023,S002,1
3056,3056,T0000003024,S005,1
3057,3057,T0000003025,S001,1
3058,3058,T0000003026,S003,1
3059,3059,T0000003027,S001,1
3060,3060,T0000003028,S005,1
3061,3061,T0000003029,S002,1
3062,3062,T0000003030,S001,1
3063,3063,T0000003031,S001,3
3064,3064,T0000003032,S005,1
3065,3065,T0000003033,S001,1
3066,3066,T0000003034,S002,1
3067,3067,T0000003035,S004,1
3068,3068,T0000003036,S001,1
3069,3069,T0000003037,S003,1
3070,3070,T0000003038,S001,1
3071,3071,T0000003039,S002,1
3072,3072,T0000003040,S005,1
3073,3073,T0000003041,S004,1
3074,3074,T0000003042,S003,1
3075,3075,T0000003043,S003,1
3076,3076,T0000003044,S002,3
3077,3077,T0000003045,S003,1
3078,3078,T0000003046,S001,2
3079,3079,T0000003047,S005,1
3080,3080,T0000003048,S002,1
3081,3081,T0000003049,S002,1
3082,3082,T0000003050,S002,2
3083,3083,T0000003051,S003,1
3084,3084,T0000003052,S001,2
3085,3085,T0000003053,S003,1
3086,3086,T0000003054,S001,1
3087,3087,T0000003055,S003,1
3088,3088,T0000003056,S002,1
3089,3089,T0000003057,S002,1
3090,3090,T0000003058,S005,1
3091,3091,T0000003059,S005,1
3092,3092,T0000003060,S005,1
3093,3093,T0000003061,S003,1
3094,3094,T0000003062,S005,1
3095,3095,T0000003063,S005,1
3096,3096,T0000003064,S002,1
3097,3097,T0000003065,S001,2
3098,3098,T0000003066,S005,1
3099,3099,T0000003066,S001,1
3100,3100,T0000003067,S001,1
3101,3101,T0000003068,S003,1
3102,3102,T0000003069,S001,1
3103,3103,T0000003069,S004,1
3104,3104,T0000003070,S002,1
3105,3105,T0000003071,S001,1
3106,3106,T0000003072,S001,3
3107,3107,T0000003073,S002,1
3108,3108,T0000003074,S002,1
3109,3109,T0000003075,S005,1
3110,3110,T0000003075,S003,1
3111,3111,T0000003076,S001,1
3112,3112,T0000003077,S001,3
3113,3113,T0000003078,S005,1
3114,3114,T0000003079,S005,1
3115,3115,T0000003080,S001,1
3116,3116,T0000003081,S001,1
3117,3117,T0000003082,S001,1
3118,3118,T0000003083,S002,1
3119,3119,T0000003084,S005,1
3120,3120,T0000003085,S005,1
3121,3121,T0000003086,S003,2
3122,3122,T0000003087,S002,1
3123,3123,T0000003088,S001,1
3124,3124,T0000003089,S005,1
3125,3125,T0000003090,S001,1
3126,3126,T0000003091,S005,1
3127,3127,T0000003092,S005,1
3128,3128,T0000003092,S004,1
3129,3129,T0000003093,S003,2
3130,3130,T0000003094,S002,1
3131,3131,T0000003095,S005,1
3132,3132,T0000003096,S005,1
3133,3133,T0000003097,S005,1
3134,3134,T0000003098,S002,1
3135,3135,T0000003099,S005,1
3136,3136,T0000003100,S005,1
3137,3137,T0000003101,S001,1
3138,3138,T0000003102,S005,1
3139,3139,T0000003103,S001,2
3140,3140,T0000003103,S003,1
3141,3141,T0000003104,S005,1
3142,3142,T0000003105,S004,1
3143,3143,T0000003106,S001,1
3144,3144,T0000003107,S005,1
3145,3145,T0000003108,S004,1
3146,3146,T0000003109,S001,1
3147,3147,T0000003110,S001,1
3148,3148,T0000003111,S004,1
3149,3149,T0000003112,S002,1
3150,3150,T0000003113,S001,1
3151,3151,T0000003114,S002,1
3152,3152,T0000003115,S001,1
3153,3153,T0000003116,S004,1
3154,3154,T0000003117,S001,1
3155,3155,T0000003118,S002,1
3156,3156,T0000003119,S004,2
3157,3157,T0000003120,S003,1
3158,3158,T0000003121,S004,1
3159,3159,T0000003122,S001,1
3160,3160,T0000003123,S001,2
3161,3161,T0000003124,S005,1
3162,3162,T0000003124,S005,1
3163,3163,T0000003125,S001,1
3164,3164,T0000003126,S002,1
3165,3165,T0000003127,S001,3
3166,3166,T0000003128,S001,1
3167,3167,T0000003129,S005,1
3168,3168,T0000003130,S001,1
3169,3169,T0000003131,S005,1
3170,3170,T0000003132,S001,1
3171,3171,T0000003133,S001,1
3172,3172,T0000003134,S005,1
3173,3173,T0000003135,S005,1
3174,3174,T0000003136,S002,1
3175,3175,T0000003137,S002,1
3176,3176,T0000003138,S002,1
3177,3177,T0000003139,S001,1
3178,3178,T0000003140,S003,1
3179,3179,T0000003141,S001,1
3180,3180,T0000003142,S002,2
3181,3181,T0000003143,S005,1
3182,3182,T0000003143,S001,2
3183,3183,T0000003144,S003,1
3184,3184,T0000003144,S001,1
3185,3185,T0000003145,S005,1
3186,3186,T0000003146,S003,2
3187,3187,T0000003147,S002,1
3188,3188,T0000003148,S002,1
3189,3189,T0000003149,S002,1
3190,3190,T0000003149,S001,1
3191,3191,T0000003150,S005,1
3192,3192,T0000003151,S002,3
3193,3193,T0000003152,S004,1
3194,3194,T0000003153,S001,2
3195,3195,T0000003154,S005,1
3196,3196,T0000003155,S001,3
3197,3197,T0000003156,S001,1
3198,3198,T0000003157,S002,1
3199,3199,T0000003158,S002,1
3200,3200,T0000003159,S005,1
3201,3201,T0000003160,S001,1
3202,3202,T0000003161,S001,1
3203,3203,T0000003162,S001,1
3204,3204,T0000003163,S003,1
3205,3205,T0000003164,S005,1
3206,3206,T0000003165,S004,1
3207,3207,T0000003166,S002,1
3208,3208,T0000003167,S001,1
3209,3209,T0000003168,S002,1
3210,3210,T0000003169,S001,2
3211,3211,T0000003170,S005,1
3212,3212,T0000003171,S005,1
3213,3213,T0000003172,S002,1
3214,3214,T0000003173,S004,1
3215,3215,T0000003174,S001,1
3216,3216,T0000003175,S002,1
3217,3217,T0000003176,S005,1
3218,3218,T0000003177,S002,1
3219,3219,T0000003177,S005,1
3220,3220,T0000003178,S001,1
3221,3221,T0000003179,S003,1
3222,3222,T0000003180,S005,1
3223,3223,T0000003181,S001,1
3224,3224,T0000003182,S004,1
3225,3225,T0000003183,S002,1
3226,3226,T0000003184,S002,1
3227,3227,T0000003185,S005,1
3228,3228,T0000003186,S001,3
3229,3229,T0000003187,S001,1
3230,3230,T0000003188,S004,1
3231,3231,T0000003189,S002,1
3232,3232,T0000003190,S001,2
3233,3233,T0000003191,S005,1
3234,3234,T0000003192,S004,1
3235,3235,T0000003193,S001,1
3236,3236,T0000003194,S005,1
3237,3237,T0000003195,S001,1
3238,3238,T0000003196,S005,1
3239,3239,T0000003197,S002,1
3240,3240,T0000003198,S004,1
3241,3241,T0000003199,S001,2
3242,3242,T0000003199,S002,3
3243,3243,T0000003200,S004,2
3244,3244,T0000003201,S002,1
3245,3245,T0000003202,S004,1
3246,3246,T0000003203,S003,1
3247,3247,T0000003204,S005,1
3248,3248,T0000003205,S005,1
3249,3249,T0000003206,S003,1
3250,3250,T0000003207,S003,1
3251,3251,T0000003208,S005,1
3252,3252,T0000003209,S002,1
3253,3253,T0000003210,S005,1
3254,3254,T0000003211,S001,2
3255,3255,T0000003212,S005,1
3256,3256,T0000003213,S001,1
3257,3257,T0000003214,S005,1
3258,3258,T0000003215,S001,1
3259,3259,T0000003216,S004,1
3260,3260,T0000003217,S004,1
3261,3261,T0000003218,S001,1
3262,3262,T0000003219,S002,3
3263,3263,T0000003220,S003,1
3264,3264,T0000003221,S004,1
3265,3265,T0000003222,S001,2
3266,3266,T0000003222,S003,1
3267,3267,T0000003223,S005,1
3268,3268,T0000003224,S001,1
3269,3269,T0000003225,S002,1
3270,3270,T0000003226,S005,1
3271,3271,T0000003227,S001,3
3272,3272,T0000003228,S003,2
3273,3273,T0000003229,S003,1
3274,3274,T0000003230,S003,1
3275,3275,T0000003231,S005,1
3276,3276,T0000003232,S005,1
3277,3277,T0000003232,S002,1
3278,3278,T0000003233,S001,1
3279,3279,T0000003234,S001,1
3280,3280,T0000003235,S003,1
3281,3281,T0000003236,S003,1
3282,3282,T0000003237,S002,1
3283,3283,T0000003238,S005,1
3284,3284,T0000003239,S004,1
3285,3285,T0000003240,S003,1
3286,3286,T0000003241,S001,2
3287,3287,T0000003242,S001,1
3288,3288,T0000003243,S003,1
3289,3289,T0000003244,S004,1
3290,3290,T0000003245,S002,2
3291,3291,T0000003246,S002,1
3292,3292,T0000003247,S001,1
3293,3293,T0000003248,S001,1
3294,3294,T0000003249,S001,1
3295,3295,T0000003249,S005,1
3296,3296,T0000003250,S003,1
3297,3297,T0000003251,S003,2
3298,3298,T0000003252,S001,1
3299,3299,T0000003253,S005,1
3300,3300,T0000003254,S001,1
3301,3301,T0000003255,S003,1
3302,3302,T0000003256,S005,1
3303,3303,T0000003257,S005,1
3304,3304,T0000003258,S001,2
3305,3305,T0000003259,S005,1
3306,3306,T0000003260,S005,1
3307,3307,T0000003261,S001,1
3308,3308,T0000003262,S005,1
3309,3309,T0000003263,S003,2
3310,3310,T0000003264,S005,1
3311,3311,T0000003265,S001,1
3312,3312,T0000003265,S001,1
3313,3313,T0000003266,S005,1
3314,3314,T0000003266,S001,1
3315,3315,T0000003267,S001,1
3316,3316,T0000003268,S001,1
3317,3317,T0000003269,S004,1
3318,3318,T0000003270,S002,1
3319,3319,T0000003270,S002,1
3320,3320,T0000003271,S005,1
3321,3321,T0000003272,S001,3
3322,3322,T0000003273,S004,1
3323,3323,T0000003274,S002,1
3324,3324,T0000003275,S005,1
3325,3325,T0000003276,S001,1
3326,3326,T0000003277,S005,1
3327,3327,T0000003278,S005,1
3328,3328,T0000003279,S004,1
3329,3329,T0000003280,S001,2
3330,3330,T0000003281,S001,1
3331,3331,T0000003282,S004,1
3332,3332,T0000003283,S003,1
3333,3333,T0000003284,S005,1
3334,3334,T0000003285,S002,1
3335,3335,T0000003286,S003,1
3336,3336,T0000003287,S001,2
3337,3337,T0000003288,S001,1
3338,3338,T0000003289,S004,1
3339,3339,T0000003290,S001,1
3340,3340,T0000003291,S005,1
3341,3341,T0000003292,S001,1
3342,3342,T0000003293,S001,1
3343,3343,T0000003294,S003,1
3344,3344,T0000003295,S005,1
3345,3345,T0000003296,S001,2
3346,3346,T0000003297,S002,1
3347,3347,T0000003298,S001,1
3348,3348,T0000003299,S001,1
3349,3349,T0000003300,S001,1
3350,3350,T0000003301,S001,1
3351,3351,T0000003302,S002,2
3352,3352,T0000003303,S004,1
3353,3353,T0000003304,S001,1
3354,3354,T0000003305,S001,2
3355,3355,T0000003306,S001,1
3356,3356,T0000003307,S001,3
3357,3357,T0000003308,S003,1
3358,3358,T0000003309,S005,1
3359,3359,T0000003310,S001,1
3360,3360,T0000003311,S005,1
3361,3361,T0000003312,S005,1
3362,3362,T0000003313,S004,2
3363,3363,T0000003314,S004,1
3364,3364,T0000003315,S004,1
3365,3365,T0000003316,S001,1
3366,3366,T0000003317,S001,1
3367,3367,T0000003318,S003,1
3368,3368,T0000003318,S004,1
3369,3369,T0000003319,S004,1
3370,3370,T0000003320,S005,1
3371,3371,T0000003321,S002,1
3372,3372,T0000003322,S001,1
3373,3373,T0000003323,S001,3
3374,3374,T0000003324,S004,1
3375,3375,T0000003325,S002,3
3376,3376,T0000003326,S003,1
3377,3377,T0000003327,S002,1
3378,3378,T0000003328,S001,1
